Date,AI_Platform,Active_Users,New_Users,Churned_Users,Daily_Churn_Rate,Retention_Rate,Query_Type,Input_Text,Response_Tokens,Topic_Category,User_Rating,User_Experience_Score,Session_Duration_sec,Language,Response_Accuracy,Response_Speed_sec,Response_Time_Category,Correction_Needed,User_Return_Frequency,Customer_Support_Interactions,Region
8,DeepSeek,350000,35000,7000,0.02,0.95,Technical,Explain SQL optimization algorithm,319,解說演算法,5,2.23,34,德文,0.8846,0.75,Instant,0,5,0,Andorra
8,DeepSeek,350000,35000,7000,0.02,0.95,Technical,Debug this error in REST APIs:,68,debug,4,1.83,19,西班牙文,0.887,0.64,Instant,0,9,0,Japan
1,ChatGPT,300000,15000,15000,0.05,0.95,General,Explain personal finance in simple terms,101,教育,4,1.47,20,德文,0.8854,2.51,Fast,0,4,2,Sweden
1,ChatGPT,300000,15000,15000,0.05,0.95,General,Write a blog post about climate change,459,生成內容,3,1.07,22,法文,0.8937,2.26,Fast,0,4,2,Guyana
1,ChatGPT,300000,15000,15000,0.05,0.95,General,Write a blog post about AI ethics,356,生成內容,3,1.07,30,西班牙文,0.8336,2.53,Fast,1,5,3,Maldives
1,ChatGPT,300000,15000,15000,0.05,0.95,General,Explain AI ethics in simple terms,291,教育,4,1.47,33,法文,0.833,2.45,Fast,0,4,0,Papua New Guinea
1,ChatGPT,300000,15000,15000,0.05,0.95,General,Write a blog post about climate change,149,生成內容,4,1.47,26,法文,0.9103,2.4,Fast,0,8,0,Romania
1,ChatGPT,300000,15000,15000,0.05,0.95,General,Explain personal finance in simple terms,365,教育,5,1.87,9,英文,0.8157,2.46,Fast,0,2,3,Poland
1,ChatGPT,300000,15000,15000,0.05,0.95,General,What are the 最好的做法 for climate change?,238,最好的做法,5,1.87,13,英文,0.8563,2.26,Fast,1,10,3,Singapore
1,ChatGPT,300000,15000,15000,0.05,0.95,General,Draft a professional email about AI ethics,266,專業寫作,4,1.47,15,英文,0.872,2.49,Fast,0,10,1,Uganda
1,ChatGPT,300000,15000,15000,0.05,0.95,General,Explain personal finance in simple terms,89,教育,3,1.07,24,法文,0.8487,2.41,Fast,0,6,2,Kuwait
1,ChatGPT,300000,15000,15000,0.05,0.95,General,What are the 最好的做法 for personal finance?,184,最好的做法,4,1.47,33,德文,0.8589,2.47,Fast,0,4,0,Monaco
1,ChatGPT,300000,15000,15000,0.05,0.95,General,Write a blog post about AI ethics,227,生成內容,3,1.07,37,西班牙文,0.8468,2.56,Fast,0,2,0,Estonia
1,ChatGPT,300000,15000,15000,0.05,0.95,General,Write a blog post about climate change,99,生成內容,4,1.47,15,英文,0.817,2.43,Fast,0,6,2,Sri Lanka
1,ChatGPT,300000,15000,15000,0.05,0.95,General,Write a blog post about personal finance,207,生成內容,5,1.87,9,法文,0.9028,2.34,Fast,0,7,1,Equatorial Guinea
1,ChatGPT,300000,15000,15000,0.05,0.95,General,Explain personal finance in simple terms,334,教育,5,1.87,17,西班牙文,0.9002,2.35,Fast,0,2,1,Grenada
1,ChatGPT,300000,15000,15000,0.05,0.95,General,Explain AI ethics in simple terms,459,教育,3,1.07,39,中文,0.873,2.34,Fast,0,7,0,Tunisia
1,ChatGPT,300000,15000,15000,0.05,0.95,General,Explain climate change in simple terms,379,教育,5,1.87,18,德文,0.8771,2.43,Fast,0,9,0,Liechtenstein
1,ChatGPT,300000,15000,15000,0.05,0.95,General,What are the 最好的做法 for climate change?,319,最好的做法,5,1.87,17,西班牙文,0.855,2.55,Fast,0,5,2,Mauritius
1,ChatGPT,300000,15000,15000,0.05,0.95,General,Draft a professional email about personal finance,429,專業寫作,5,1.87,11,西班牙文,,2.44,Fast,0,6,1,Uruguay
1,ChatGPT,300000,15000,15000,0.05,0.95,General,Draft a professional email about personal finance,409,專業寫作,5,1.87,14,中文,0.9107,2.38,Fast,0,1,1,Reunion
1,ChatGPT,300000,15000,15000,0.05,0.95,General,Write a blog post about climate change,108,生成內容,3,1.07,13,中文,0.8995,2.29,Fast,1,1,0,French Guiana
9,DeepSeek,2300000,230000,46000,0.02,0.95,Technical,Debug this error in neural networks:,133,debug,5,2.06,14,法文,0.9434,1.76,Fast,0,9,1,Monaco
9,DeepSeek,2300000,230000,46000,0.02,0.95,General,How to implement neural networks in Python?,318,協助實作,5,2.06,54,德文,0.9296,1.47,Fast,1,3,3,Heard Island and McDonald Islands
9,DeepSeek,2300000,230000,46000,0.02,0.95,Technical,Debug this error in neural networks:,403,debug,5,2.06,40,中文,0.9247,1.46,Fast,1,7,1,South Georgia and the South Sandwich Islands
9,DeepSeek,2300000,230000,46000,0.02,0.95,Technical,Explain SQL optimization algorithm,165,解說演算法,5,2.06,14,德文,0.9053,1.4,Fast,0,4,1,Togo
9,DeepSeek,2300000,230000,46000,0.02,0.95,Technical,Explain REST APIs algorithm,144,解說演算法,4,1.66,16,英文,0.8916,1.69,Fast,0,8,1,Nepal
9,DeepSeek,2300000,230000,46000,0.02,0.95,Technical,Debug this error in neural networks:,455,debug,4,1.66,25,德文,,1.51,Fast,0,8,0,Norfolk Island
9,DeepSeek,2300000,230000,46000,0.02,0.95,Technical,Optimize this SQL optimization code:,399,code優化,5,2.06,53,西班牙文,0.9648,1.74,Fast,0,10,0,Svalbard & Jan Mayen Islands
9,DeepSeek,2300000,230000,46000,0.02,0.95,Technical,Debug this error in neural networks:,443,debug,5,2.06,22,西班牙文,,1.64,Fast,0,9,0,Vietnam
9,DeepSeek,2300000,230000,46000,0.02,0.95,Technical,Explain REST APIs algorithm,292,解說演算法,5,2.06,15,西班牙文,0.948,1.4,Fast,0,7,1,Zimbabwe
9,DeepSeek,2300000,230000,46000,0.02,0.95,Technical,Optimize this REST APIs code:,460,code優化,4,1.66,49,德文,0.9386,1.71,Fast,0,7,1,Aruba
9,DeepSeek,2300000,230000,46000,0.02,0.95,Technical,Debug this error in REST APIs:,161,debug,5,2.06,10,法文,0.9154,1.76,Fast,0,9,1,Falkland Islands (Malvinas)
9,DeepSeek,2300000,230000,46000,0.02,0.95,General,How to implement neural networks in Python?,418,協助實作,5,2.06,60,英文,0.9612,1.71,Fast,0,7,2,Armenia
9,DeepSeek,2300000,230000,46000,0.02,0.95,General,How to implement SQL optimization in Python?,274,協助實作,4,1.66,11,中文,0.9201,1.68,Fast,0,10,0,Svalbard & Jan Mayen Islands
9,DeepSeek,2300000,230000,46000,0.02,0.95,Technical,Optimize this SQL optimization code:,403,code優化,5,2.06,34,中文,0.9046,1.69,Fast,0,6,0,Saint Helena
7,ChatGPT,1200000,60000,60000,0.05,0.95,General,Draft a professional email about personal finance,323,專業寫作,5,1.36,36,德文,0.7503,4.49,Standard,0,2,1,China
7,ChatGPT,1200000,60000,60000,0.05,0.95,General,Write a blog post about personal finance,329,生成內容,4,0.96,7,西班牙文,0.708,4.6,Standard,0,9,1,Brazil
7,ChatGPT,1200000,60000,60000,0.05,0.95,General,What are the 最好的做法 for AI ethics?,320,最好的做法,4,0.96,22,西班牙文,0.7674,4.58,Standard,0,2,1,Slovakia (Slovak Republic)
7,ChatGPT,1200000,60000,60000,0.05,0.95,General,Write a blog post about AI ethics,366,生成內容,4,0.96,14,中文,0.7347,4.56,Standard,0,8,2,Syrian Arab Republic
7,ChatGPT,1200000,60000,60000,0.05,0.95,General,Write a blog post about climate change,291,生成內容,5,1.36,23,法文,0.7359,4.46,Standard,0,3,2,Kazakhstan
7,ChatGPT,1200000,60000,60000,0.05,0.95,General,Write a blog post about AI ethics,482,生成內容,4,0.96,17,中文,0.7135,4.5,Standard,0,9,3,Bouvet Island (Bouvetoya)
7,ChatGPT,1200000,60000,60000,0.05,0.95,General,Draft a professional email about climate change,297,專業寫作,3,0.56,16,法文,0.7151,4.8,Standard,0,1,0,Maldives
7,ChatGPT,1200000,60000,60000,0.05,0.95,General,Draft a professional email about climate change,271,專業寫作,4,0.96,31,中文,0.7079,4.74,Standard,0,6,3,Paraguay
7,ChatGPT,1200000,60000,60000,0.05,0.95,General,What are the 最好的做法 for personal finance?,210,最好的做法,4,0.96,33,中文,0.6726,4.68,Standard,0,6,3,Cocos (Keeling) Islands
7,ChatGPT,1200000,60000,60000,0.05,0.95,General,Write a blog post about AI ethics,342,生成內容,3,0.56,36,西班牙文,0.6955,4.74,Standard,1,1,0,New Zealand
7,ChatGPT,1200000,60000,60000,0.05,0.95,General,Write a blog post about personal finance,119,生成內容,4,0.96,35,英文,0.7633,4.58,Standard,0,9,3,Saint Kitts and Nevis
10,DeepSeek,2450000,245000,49000,0.02,0.95,Technical,Explain SQL optimization algorithm,348,解說演算法,5,2.09,27,英文,0.8361,1.31,Fast,0,7,0,Egypt
10,DeepSeek,2450000,245000,49000,0.02,0.95,Technical,Debug this error in neural networks:,354,debug,5,2.09,37,德文,0.8894,1.14,Fast,0,3,3,Tonga
8,ChatGPT,1150000,57500,57500,0.05,0.95,General,Draft a professional email about climate change,317,專業寫作,4,1.05,8,英文,0.8725,4.47,Standard,1,7,3,Palau
8,ChatGPT,1150000,57500,57500,0.05,0.95,General,Write a blog post about climate change,286,生成內容,5,1.45,8,法文,0.9299,4.49,Standard,0,1,3,Sri Lanka
8,ChatGPT,1150000,57500,57500,0.05,0.95,General,Draft a professional email about personal finance,95,專業寫作,4,1.05,35,德文,0.9171,4.6,Standard,0,5,2,Jersey
8,ChatGPT,1150000,57500,57500,0.05,0.95,General,Draft a professional email about personal finance,276,專業寫作,5,1.45,8,法文,0.9105,4.36,Standard,0,3,1,Denmark
8,ChatGPT,1150000,57500,57500,0.05,0.95,General,Draft a professional email about climate change,57,專業寫作,4,1.05,16,西班牙文,0.8979,4.64,Standard,0,9,0,Singapore
5,DeepSeek,1700000,170000,34000,0.02,0.95,Technical,Optimize this REST APIs code:,287,code優化,5,1.97,39,英文,0.9076,1.91,Fast,1,8,0,Oman
5,DeepSeek,1700000,170000,34000,0.02,0.95,Technical,Explain neural networks algorithm,443,解說演算法,4,1.57,29,法文,0.9343,1.95,Fast,0,8,0,Cape Verde
1,ChatGPT,900000,45000,45000,0.05,0.95,General,Write a blog post about climate change,293,生成內容,3,0.66,23,中文,0.8318,4.34,Standard,0,8,1,Pitcairn Islands
1,ChatGPT,900000,45000,45000,0.05,0.95,General,Draft a professional email about personal finance,272,專業寫作,5,1.46,18,英文,0.7499,4.06,Standard,0,7,1,Belarus
1,ChatGPT,900000,45000,45000,0.05,0.95,General,Write a blog post about climate change,140,生成內容,3,0.66,18,中文,,4.34,Standard,0,6,1,Poland
1,ChatGPT,900000,45000,45000,0.05,0.95,General,Draft a professional email about personal finance,490,專業寫作,4,1.06,33,德文,0.7532,4.15,Standard,0,3,3,Cape Verde
1,ChatGPT,900000,45000,45000,0.05,0.95,General,Draft a professional email about personal finance,211,專業寫作,3,0.66,36,德文,0.8223,4.37,Standard,0,6,2,Romania
1,ChatGPT,900000,45000,45000,0.05,0.95,General,Draft a professional email about AI ethics,370,專業寫作,4,1.06,24,德文,0.7388,4.1,Standard,0,7,1,Tuvalu
1,ChatGPT,900000,45000,45000,0.05,0.95,General,Draft a professional email about AI ethics,308,專業寫作,5,1.46,17,法文,0.7939,4.09,Standard,0,2,2,Haiti
1,ChatGPT,900000,45000,45000,0.05,0.95,General,Write a blog post about personal finance,140,生成內容,4,1.06,34,英文,0.7366,4.21,Standard,0,2,1,Bhutan
1,ChatGPT,900000,45000,45000,0.05,0.95,General,Draft a professional email about AI ethics,386,專業寫作,5,1.46,24,中文,0.8275,4.39,Standard,0,7,0,Fiji
1,ChatGPT,900000,45000,45000,0.05,0.95,General,Draft a professional email about personal finance,270,專業寫作,4,1.06,24,德文,0.7997,4.25,Standard,0,5,0,Germany
1,ChatGPT,900000,45000,45000,0.05,0.95,General,What are the 最好的做法 for AI ethics?,159,最好的做法,5,1.46,15,中文,0.7633,4.2,Standard,0,7,1,Equatorial Guinea
1,ChatGPT,900000,45000,45000,0.05,0.95,General,Draft a professional email about personal finance,399,專業寫作,3,0.66,34,英文,0.8045,4.14,Standard,0,9,1,Saint Vincent and the Grenadines
1,ChatGPT,900000,45000,45000,0.05,0.95,General,What are the 最好的做法 for climate change?,65,最好的做法,5,1.46,18,德文,0.7432,4.24,Standard,0,2,3,Ukraine
1,ChatGPT,900000,45000,45000,0.05,0.95,General,Write a blog post about AI ethics,332,生成內容,3,0.66,26,德文,0.8017,4.27,Standard,0,8,1,Honduras
1,ChatGPT,900000,45000,45000,0.05,0.95,General,Write a blog post about personal finance,115,生成內容,3,0.66,9,西班牙文,0.7776,4.22,Standard,0,8,0,Holy See (Vatican City State)
1,ChatGPT,900000,45000,45000,0.05,0.95,General,Explain personal finance in simple terms,340,教育,5,1.46,18,西班牙文,0.7825,4.32,Standard,0,7,0,Senegal
1,ChatGPT,900000,45000,45000,0.05,0.95,General,Write a blog post about personal finance,233,生成內容,5,1.46,28,德文,0.8021,4.39,Standard,0,2,2,Mauritania
1,ChatGPT,900000,45000,45000,0.05,0.95,General,Write a blog post about AI ethics,157,生成內容,3,0.66,14,西班牙文,0.8003,4.17,Standard,0,1,0,Benin
10,DeepSeek,2450000,245000,49000,0.02,0.95,Technical,Debug this error in neural networks:,142,debug,5,2.19,41,英文,0.9784,0.9,Instant,0,9,0,Panama
10,DeepSeek,2450000,245000,49000,0.02,0.95,Technical,Explain REST APIs algorithm,481,解說演算法,5,2.19,40,中文,0.9133,0.92,Instant,0,8,0,Haiti
10,DeepSeek,2450000,245000,49000,0.02,0.95,Technical,Explain neural networks algorithm,90,解說演算法,5,2.19,24,德文,0.9712,0.7,Instant,0,9,1,Cocos (Keeling) Islands
10,DeepSeek,2450000,245000,49000,0.02,0.95,Technical,Explain SQL optimization algorithm,55,解說演算法,5,2.19,45,英文,0.9654,0.74,Instant,0,10,3,Belize
10,DeepSeek,2450000,245000,49000,0.02,0.95,General,How to implement neural networks in Python?,459,協助實作,5,2.19,44,西班牙文,0.9785,1.01,Instant,0,10,0,Suriname
10,DeepSeek,2450000,245000,49000,0.02,0.95,Technical,Optimize this SQL optimization code:,475,code優化,5,2.19,18,法文,0.9325,0.77,Instant,0,8,2,Rwanda
10,DeepSeek,2450000,245000,49000,0.02,0.95,Technical,Debug this error in neural networks:,372,debug,4,1.79,31,法文,0.9425,1.02,Instant,0,10,1,Nepal
10,DeepSeek,2450000,245000,49000,0.02,0.95,Technical,Debug this error in REST APIs:,336,debug,5,2.19,59,中文,0.8872,0.99,Instant,0,2,0,Fiji
10,DeepSeek,2450000,245000,49000,0.02,0.95,Technical,Debug this error in SQL optimization:,361,debug,4,1.79,53,德文,0.9536,1.03,Instant,0,2,0,Eritrea
10,DeepSeek,2450000,245000,49000,0.02,0.95,General,How to implement SQL optimization in Python?,426,協助實作,5,2.19,10,法文,0.8911,0.83,Instant,0,4,0,Turks and Caicos Islands
10,DeepSeek,2450000,245000,49000,0.02,0.95,General,How to implement neural networks in Python?,278,協助實作,5,2.19,56,法文,0.9534,0.7,Instant,0,5,0,Kazakhstan
10,DeepSeek,2450000,245000,49000,0.02,0.95,Technical,Optimize this REST APIs code:,373,code優化,5,2.19,41,英文,0.9258,0.92,Instant,0,3,0,British Virgin Islands
10,DeepSeek,2450000,245000,49000,0.02,0.95,Technical,Debug this error in REST APIs:,451,debug,5,2.19,42,法文,0.9581,0.74,Instant,0,4,1,Denmark
10,DeepSeek,2450000,245000,49000,0.02,0.95,Technical,Optimize this neural networks code:,216,code優化,5,2.19,32,德文,0.9013,0.84,Instant,0,6,1,Holy See (Vatican City State)
10,DeepSeek,2450000,245000,49000,0.02,0.95,Technical,Optimize this SQL optimization code:,342,code優化,5,2.19,60,西班牙文,0.8947,0.77,Instant,0,1,1,Thailand
11,ChatGPT,400000,20000,20000,0.05,0.95,General,Draft a professional email about climate change,90,專業寫作,5,1.5,28,法文,0.7821,3.97,Standard,0,10,1,Canada
11,ChatGPT,400000,20000,20000,0.05,0.95,General,Draft a professional email about climate change,320,專業寫作,3,0.7,10,中文,0.7536,3.99,Standard,1,10,1,Botswana
11,ChatGPT,400000,20000,20000,0.05,0.95,General,Explain personal finance in simple terms,174,教育,4,1.1,39,中文,0.7855,4.16,Standard,0,10,1,Timor-Leste
11,ChatGPT,400000,20000,20000,0.05,0.95,General,Draft a professional email about climate change,291,專業寫作,3,0.7,23,中文,0.7194,4,Standard,0,6,2,Jersey
11,ChatGPT,400000,20000,20000,0.05,0.95,General,Explain personal finance in simple terms,403,教育,5,1.5,14,中文,,3.82,Standard,0,6,3,Morocco
11,ChatGPT,400000,20000,20000,0.05,0.95,General,Write a blog post about climate change,260,生成內容,4,1.1,5,法文,0.7807,4.06,Standard,0,7,1,Nicaragua
11,ChatGPT,400000,20000,20000,0.05,0.95,General,Draft a professional email about AI ethics,158,專業寫作,4,1.1,18,德文,0.8113,3.93,Standard,0,7,2,Suriname
11,ChatGPT,400000,20000,20000,0.05,0.95,General,Explain AI ethics in simple terms,124,教育,3,0.7,37,德文,0.7302,4.06,Standard,1,6,3,Guadeloupe
11,ChatGPT,400000,20000,20000,0.05,0.95,General,What are the 最好的做法 for AI ethics?,463,最好的做法,3,0.7,6,法文,0.7467,3.84,Standard,0,9,1,Cayman Islands
11,ChatGPT,400000,20000,20000,0.05,0.95,General,Write a blog post about AI ethics,389,生成內容,3,0.7,13,英文,0.7336,4.09,Standard,0,5,0,Mali
11,ChatGPT,400000,20000,20000,0.05,0.95,General,Explain climate change in simple terms,406,教育,3,0.7,19,西班牙文,0.76,3.83,Standard,1,9,3,Vanuatu
12,DeepSeek,2750000,275000,55000,0.02,0.95,Technical,Optimize this REST APIs code:,484,code優化,5,2.06,17,西班牙文,0.8824,1.48,Fast,0,5,3,Cuba
12,DeepSeek,2750000,275000,55000,0.02,0.95,General,How to implement SQL optimization in Python?,399,協助實作,5,2.06,36,英文,0.8734,1.49,Fast,0,7,1,Fiji
12,DeepSeek,2750000,275000,55000,0.02,0.95,General,How to implement SQL optimization in Python?,202,協助實作,5,2.06,41,法文,0.8813,1.25,Fast,0,4,2,Saint Pierre and Miquelon
12,DeepSeek,2750000,275000,55000,0.02,0.95,Technical,Explain neural networks algorithm,486,解說演算法,5,2.06,16,中文,0.8733,1.55,Fast,0,3,2,Saint Vincent and the Grenadines
12,DeepSeek,2750000,275000,55000,0.02,0.95,Technical,Explain SQL optimization algorithm,337,解說演算法,5,2.06,58,西班牙文,0.882,1.29,Fast,0,5,3,Cote d'Ivoire
12,DeepSeek,2750000,275000,55000,0.02,0.95,Technical,Optimize this SQL optimization code:,58,code優化,5,2.06,35,英文,0.8752,1.5,Fast,0,9,3,Norway
12,DeepSeek,2750000,275000,55000,0.02,0.95,Technical,Debug this error in REST APIs:,184,debug,4,1.66,52,英文,0.8948,1.32,Fast,0,6,1,Armenia
12,DeepSeek,2750000,275000,55000,0.02,0.95,Technical,Debug this error in SQL optimization:,186,debug,5,2.06,60,英文,0.8364,1.54,Fast,0,7,0,Jordan
12,DeepSeek,2750000,275000,55000,0.02,0.95,Technical,Explain neural networks algorithm,201,解說演算法,5,2.06,26,德文,0.8644,1.61,Fast,1,3,3,Seychelles
12,DeepSeek,2750000,275000,55000,0.02,0.95,Technical,Explain REST APIs algorithm,221,解說演算法,5,2.06,60,西班牙文,0.8516,1.45,Fast,0,4,1,Oman
12,DeepSeek,2750000,275000,55000,0.02,0.95,Technical,Optimize this REST APIs code:,215,code優化,5,2.06,28,德文,0.8818,1.25,Fast,0,3,0,Bangladesh
12,DeepSeek,2750000,275000,55000,0.02,0.95,Technical,Explain neural networks algorithm,248,解說演算法,5,2.06,51,中文,0.889,1.39,Fast,0,10,3,Swaziland
12,DeepSeek,2750000,275000,55000,0.02,0.95,Technical,Explain neural networks algorithm,348,解說演算法,4,1.66,38,西班牙文,0.8308,1.61,Fast,0,5,1,Madagascar
12,DeepSeek,2750000,275000,55000,0.02,0.95,Technical,Optimize this REST APIs code:,164,code優化,5,2.06,23,英文,0.9077,1.61,Fast,0,4,0,Saint Vincent and the Grenadines
12,DeepSeek,2750000,275000,55000,0.02,0.95,General,How to implement REST APIs in Python?,65,協助實作,5,2.06,46,德文,0.8347,1.43,Fast,0,2,2,British Indian Ocean Territory (Chagos Archipelago)
12,DeepSeek,2750000,275000,55000,0.02,0.95,Technical,Debug this error in SQL optimization:,341,debug,5,2.06,32,法文,0.8796,1.45,Fast,0,3,3,South Georgia and the South Sandwich Islands
12,DeepSeek,2750000,275000,55000,0.02,0.95,General,How to implement REST APIs in Python?,351,協助實作,4,1.66,58,西班牙文,0.8548,1.39,Fast,0,2,1,Montserrat
12,DeepSeek,2750000,275000,55000,0.02,0.95,Technical,Debug this error in SQL optimization:,373,debug,5,2.06,17,法文,0.8477,1.51,Fast,0,2,2,Eritrea
12,DeepSeek,2750000,275000,55000,0.02,0.95,General,How to implement SQL optimization in Python?,114,協助實作,5,2.06,50,法文,0.8251,1.52,Fast,0,7,2,Gambia
9,ChatGPT,1100000,55000,55000,0.05,0.95,General,What are the 最好的做法 for personal finance?,56,最好的做法,5,1.33,30,法文,0.7843,4.75,Standard,0,8,3,Norfolk Island
9,ChatGPT,1100000,55000,55000,0.05,0.95,General,Draft a professional email about personal finance,95,專業寫作,5,1.33,6,西班牙文,0.793,4.92,Standard,0,3,0,Falkland Islands (Malvinas)
9,ChatGPT,1100000,55000,55000,0.05,0.95,General,What are the 最好的做法 for personal finance?,472,最好的做法,4,0.93,8,英文,0.8299,4.73,Standard,0,9,2,Palau
